00:12:49.465 [http-nio-9999-exec-7] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/category/all, visitTime=Tue Jun 06 00:12:49 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=10, exceptionMessage=null)
00:12:50.506 [http-nio-9999-exec-4] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/all, visitTime=Tue Jun 06 00:12:50 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=34, exceptionMessage=null)
00:12:53.480 [http-nio-9999-exec-9] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/edit, visitTime=Tue Jun 06 00:12:53 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=6, exceptionMessage=null)
00:13:11.555 [http-nio-9999-exec-6] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/upload, visitTime=Tue Jun 06 00:13:11 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=4, exceptionMessage=null)
00:13:36.574 [http-nio-9999-exec-9] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/all, visitTime=Tue Jun 06 00:13:36 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=17, exceptionMessage=null)
00:13:38.021 [http-nio-9999-exec-7] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/edit, visitTime=Tue Jun 06 00:13:38 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=10, exceptionMessage=null)
00:22:15.147 [http-nio-9999-exec-7] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/all, visitTime=Tue Jun 06 00:22:15 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=17, exceptionMessage=null)
00:22:17.098 [http-nio-9999-exec-2] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/edit, visitTime=Tue Jun 06 00:22:17 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=12, exceptionMessage=null)
00:22:54.035 [http-nio-9999-exec-9] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/upload, visitTime=Tue Jun 06 00:22:54 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=4, exceptionMessage=null)
00:24:01.773 [http-nio-9999-exec-5] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/edit, visitTime=Tue Jun 06 00:24:01 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=11, exceptionMessage=null)
00:26:43.977 [http-nio-9999-exec-6] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/edit, visitTime=Tue Jun 06 00:26:43 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=11, exceptionMessage=null)
00:27:03.557 [main] INFO  com.example.tripadvisor.TripAdvisorApplication - Starting TripAdvisorApplication using Java 1.8.0_131 on Alphabeta with PID 33876 (D:\TempProjects\TripAdvisor\target\classes started by EMPEROR PALPATINE in D:\TempProjects\TripAdvisor)
00:27:03.562 [main] INFO  com.example.tripadvisor.TripAdvisorApplication - No active profile set, falling back to default profiles: default
00:27:05.323 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9999 (http)
00:27:05.335 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9999"]
00:27:05.336 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
00:27:05.336 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.52]
00:27:05.441 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
00:27:05.441 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1809 ms
00:27:07.942 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@47272cd3, org.springframework.security.web.context.SecurityContextPersistenceFilter@1a464fa3, org.springframework.security.web.header.HeaderWriterFilter@1dad01fe, org.springframework.web.filter.CorsFilter@73fbdf68, org.springframework.security.web.authentication.logout.LogoutFilter@7ccfdaef, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1ba467c2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1f43cab7, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7c0f28f8, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@32f1fafe, org.springframework.security.web.session.SessionManagementFilter@3e3cd6fe, org.springframework.security.web.access.ExceptionTranslationFilter@66522ead, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@38291795]
00:27:08.007 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9999"]
00:27:08.032 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9999 (http) with context path ''
00:27:08.044 [main] INFO  com.example.tripadvisor.TripAdvisorApplication - Started TripAdvisorApplication in 5.039 seconds (JVM running for 6.392)
00:27:27.339 [http-nio-9999-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
00:27:27.339 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
00:27:27.340 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
00:27:30.787 [http-nio-9999-exec-3] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
00:27:30.959 [http-nio-9999-exec-3] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
00:27:32.798 [http-nio-9999-exec-8] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/all, visitTime=Tue Jun 06 00:27:32 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=83, exceptionMessage=null)
00:27:34.854 [http-nio-9999-exec-6] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/all, visitTime=Tue Jun 06 00:27:34 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=16, exceptionMessage=null)
00:27:36.336 [http-nio-9999-exec-7] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/edit, visitTime=Tue Jun 06 00:27:36 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=12, exceptionMessage=null)
00:27:40.453 [http-nio-9999-exec-3] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/upload, visitTime=Tue Jun 06 00:27:40 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=5, exceptionMessage=null)
00:27:42.701 [http-nio-9999-exec-4] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/update, visitTime=Tue Jun 06 00:27:42 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=33, exceptionMessage=null)
00:27:42.734 [http-nio-9999-exec-5] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/all, visitTime=Tue Jun 06 00:27:42 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=10, exceptionMessage=null)
00:27:47.644 [http-nio-9999-exec-4] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/edit, visitTime=Tue Jun 06 00:27:47 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=5, exceptionMessage=null)
00:29:41.192 [http-nio-9999-exec-6] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/upload, visitTime=Tue Jun 06 00:29:41 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=7, exceptionMessage=null)
00:29:42.513 [http-nio-9999-exec-2] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/update, visitTime=Tue Jun 06 00:29:42 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=4, exceptionMessage=null)
00:29:42.532 [http-nio-9999-exec-1] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/all, visitTime=Tue Jun 06 00:29:42 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=13, exceptionMessage=null)
00:29:46.809 [http-nio-9999-exec-9] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/addPage, visitTime=Tue Jun 06 00:29:46 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=3, exceptionMessage=null)
00:29:50.975 [http-nio-9999-exec-6] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/upload, visitTime=Tue Jun 06 00:29:50 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=4, exceptionMessage=null)
